,Unnamed: 0,file,max_detection_conf,detections
164,716,96726b8a-21bc-11ea-a13a-137349068a90.jpg,0.992,"[{'category': '1', 'conf': 0.992, 'bbox': [0.0, 0.008, 0.33, 0.984]}]"
166,720,8e05b114-21bc-11ea-a13a-137349068a90.jpg,0.986,"[{'category': '1', 'conf': 0.986, 'bbox': [0.015, 0.004, 0.907, 0.989]}]"
168,736,976e06de-21bc-11ea-a13a-137349068a90.jpg,0.988,"[{'category': '1', 'conf': 0.988, 'bbox': [0.133, 0.515, 0.304, 0.452]}, {'category': '1', 'conf': 0.964, 'bbox': [0.002, 0.504, 0.345, 0.421]}, {'category': '1', 'conf': 0.921, 'bbox': [0.358, 0.498, 0.137, 0.177]}, {'category': '1', 'conf': 0.412, 'bbox': [0.399, 0.499, 0.096, 0.15]}, {'category': '1', 'conf': 0.313, 'bbox': [0.811, 0.021, 0.187, 0.937]}, {'category': '1', 'conf': 0.212, 'bbox': [0.354, 0.501, 0.121, 0.122]}, {'category': '1', 'conf': 0.148, 'bbox': [0.009, 0.5, 0.202, 0.428]}, {'category': '1', 'conf': 0.137, 'bbox': [0.352, 0.509, 0.073, 0.091]}, {'category': '1', 'conf': 0.108, 'bbox': [0.434, 0.502, 0.063, 0.126]}]"
171,745,92de0330-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.068, 0.794, 0.174, 0.175]}, {'category': '1', 'conf': 0.991, 'bbox': [0.427, 0.852, 0.08, 0.118]}, {'category': '1', 'conf': 0.162, 'bbox': [0.294, 0.856, 0.219, 0.113]}, {'category': '1', 'conf': 0.126, 'bbox': [0.204, 0.847, 0.366, 0.118]}]"
172,746,9587a226-21bc-11ea-a13a-137349068a90.jpg,0.987,"[{'category': '1', 'conf': 0.987, 'bbox': [0.129, 0.678, 0.126, 0.07]}]"
175,760,897365ba-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.102, 0.782, 0.585, 0.199]}, {'category': '1', 'conf': 0.987, 'bbox': [0.443, 0.754, 0.253, 0.204]}, {'category': '1', 'conf': 0.247, 'bbox': [0.103, 0.872, 0.553, 0.112]}]"
176,762,92430d6c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.002, 0.351, 0.562, 0.622]}, {'category': '1', 'conf': -0.939, 'bbox': [0.744, 0.846, 0.253, 0.133]}, {'category': '1', 'conf': 0.32, 'bbox': [0.925, 0.333, 0.073, 0.147]}]"
177,764,97cafd94-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.407, 0.037, 0.501, 0.948]}]"
181,785,8d4270f0-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.084, 0.685, 0.452, 0.3]}, {'category': '1', 'conf': -0.972, 'bbox': [0.751, 0.852, 0.246, 0.127]}, {'category': '1', 'conf': 0.193, 'bbox': [0.931, 0.33, 0.069, 0.142]}]"
182,787,86edd8e8-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0, 0, 0.403, 0.98]}]"
184,793,92f1cde8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.24, 0.767, 0.17, 0.204]}, {'category': '1', 'conf': 0.998, 'bbox': [0.068, 0.796, 0.17, 0.173]}]"
185,797,8a148f26-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.224, 0.806, 0.257, 0.178]}]"
186,803,8c82a1b2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.892, 0.311, 0.108, 0.434]}]"
187,804,8e2fa6fe-21bc-11ea-a13a-137349068a90.jpg,0.989,"[{'category': '1', 'conf': 0.989, 'bbox': [0.0, 0.528, 0.226, 0.452]}, {'category': '1', 'conf': 0.963, 'bbox': [0.052, 0.573, 0.945, 0.407]}]"
190,820,938b5530-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.656, 0.465, 0.343, 0.508]}]"
199,850,8da2ac68-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.324, 0.36, 0.099, 0.243]}]"
201,875,8c32072a-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.318, 0.782, 0.166, 0.199]}, {'category': '1', 'conf': 0.994, 'bbox': [0.003, 0.844, 0.267, 0.138]}]"
205,888,94ab3bba-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.354, 0.605, 0.298, 0.367]}]"
207,893,931841d0-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.068, 0.718, 0.904, 0.266]}, {'category': '1', 'conf': 0.779, 'bbox': [0.004, 0.921, 0.162, 0.066]}, {'category': '1', 'conf': 0.15, 'bbox': [0, 0.715, 0.153, 0.272]}]"
215,937,888c4748-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.506, 0.665, 0.118, 0.242]}, {'category': '1', 'conf': 0.999, 'bbox': [0.0, 0.526, 0.129, 0.433]}, {'category': '1', 'conf': 0.799, 'bbox': [0.794, 0.638, 0.023, 0.083]}, {'category': '2', 'conf': 0.33, 'bbox': [0.794, 0.641, 0.022, 0.081]}]"
217,939,897551f4-21bc-11ea-a13a-137349068a90.jpg,0.994,"[{'category': '1', 'conf': 0.994, 'bbox': [0, 0, 0.385, 0.988]}]"
218,940,8ba10392-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.002, 0.017, 0.107, 0.956]}]"
220,944,8d26e97a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.101, 0.015, 0.896, 0.958]}, {'category': '1', 'conf': 0.747, 'bbox': [0.001, 0.721, 0.112, 0.264]}, {'category': '1', 'conf': 0.504, 'bbox': [0.032, 0.415, 0.907, 0.564]}, {'category': '1', 'conf': 0.381, 'bbox': [0.015, 0.704, 0.567, 0.286]}, {'category': '1', 'conf': 0.199, 'bbox': [0.354, 0.495, 0.142, 0.276]}, {'category': '1', 'conf': 0.161, 'bbox': [0.018, 0.065, 0.698, 0.89]}, {'category': '1', 'conf': 0.154, 'bbox': [0.151, 0.436, 0.344, 0.349]}, {'category': '1', 'conf': 0.153, 'bbox': [0.04, 0.486, 0.558, 0.473]}, {'category': '1', 'conf': 0.144, 'bbox': [0, 0.72, 0.204, 0.27]}]"
225,964,9533b580-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.062, 0.721, 0.925, 0.263]}, {'category': '1', 'conf': 0.725, 'bbox': [0.006, 0.922, 0.174, 0.065]}, {'category': '1', 'conf': 0.145, 'bbox': [0.147, 0.6, 0.048, 0.039]}]"
229,977,96b2770c-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.2, 0.618, 0.342, 0.366]}, {'category': '1', 'conf': 0.567, 'bbox': [0.195, 0.701, 0.088, 0.182]}, {'category': '1', 'conf': 0.28, 'bbox': [0.2, 0.725, 0.063, 0.139]}]"
232,984,952c36c0-21bc-11ea-a13a-137349068a90.jpg,0.995,"[{'category': '1', 'conf': 0.995, 'bbox': [0.412, 0.02, 0.58, 0.964]}, {'category': '1', 'conf': 0.943, 'bbox': [0.806, 0.82, 0.193, 0.162]}]"
233,988,8864b2c8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.406, 0.45, 0.523, 0.533]}]"
235,1000,8da042d4-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0, 0.822, 0.178, 0.148]}]"
240,1031,91196aee-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.458, 0.666, 0.124, 0.166]}]"
247,1043,96147ce6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.337, 0.026, 0.37, 0.803]}]"
249,1049,94057ce8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.279, 0.028, 0.672, 0.543]}]"
252,1066,9693ae58-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.189, 0.027, 0.434, 0.878]}]"
255,1069,965344ee-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.001, 0.823, 0.199, 0.147]}]"
256,1070,899bb362-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.346, 0.584, 0.335, 0.386]}]"
261,1085,8c83e7ac-21bc-11ea-a13a-137349068a90.jpg,0.994,"[{'category': '1', 'conf': 0.994, 'bbox': [0.291, 0.872, 0.25, 0.11]}]"
265,1098,9048328a-21bc-11ea-a13a-137349068a90.jpg,0.978,"[{'category': '1', 'conf': 0.978, 'bbox': [0.003, 0.898, 0.119, 0.088]}]"
267,1106,896dabb6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.02, 0.72, 0.961]}]"
268,1110,94bdd7d4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.462, 0.366, 0.416, 0.506]}]"
271,1125,8c65925c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.431, 0.246, 0.457]}]"
281,1166,94ee9176-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.47, 0.783, 0.329, 0.185]}]"
284,1177,8ce32fc8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.564, 0.34, 0.412, 0.506]}]"
285,1178,95be5f0a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.203, 0.602, 0.314, 0.334]}]"
291,1207,958570a0-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.322, 0.631, 0.379, 0.342]}]"
293,1211,8fae5c14-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.662, 0.574, 0.222, 0.235]}, {'category': '1', 'conf': 0.992, 'bbox': [0.022, 0.586, 0.104, 0.261]}, {'category': '1', 'conf': 0.99, 'bbox': [0.572, 0.596, 0.125, 0.227]}, {'category': '1', 'conf': 0.977, 'bbox': [0.38, 0.561, 0.116, 0.262]}, {'category': '1', 'conf': 0.94, 'bbox': [0.387, 0.352, 0.021, 0.065]}, {'category': '1', 'conf': 0.23, 'bbox': [0.222, 0.35, 0.056, 0.066]}, {'category': '1', 'conf': 0.134, 'bbox': [0.385, 0.339, 0.03, 0.081]}]"
296,1221,96819f9c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.234, 0.496, 0.066, 0.315]}]"
299,1229,91a05c20-21bc-11ea-a13a-137349068a90.jpg,0.952,"[{'category': '1', 'conf': 0.952, 'bbox': [0.809, 0.791, 0.189, 0.143]}]"
301,1234,8ec50a64-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.004, 0.012, 0.996, 0.988]}, {'category': '1', 'conf': 0.924, 'bbox': [0, 0.766, 0.098, 0.155]}, {'category': '1', 'conf': 0.65, 'bbox': [0.087, 0.705, 0.435, 0.284]}, {'category': '1', 'conf': 0.649, 'bbox': [0.059, 0.898, 0.313, 0.089]}, {'category': '1', 'conf': 0.402, 'bbox': [0.195, 0.232, 0.789, 0.732]}, {'category': '1', 'conf': 0.383, 'bbox': [0.084, 0.656, 0.828, 0.326]}, {'category': '1', 'conf': 0.235, 'bbox': [0.242, 0.694, 0.269, 0.292]}]"
304,1255,935d00b8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.644, 0.422, 0.051, 0.256]}, {'category': '1', 'conf': -0.802, 'bbox': [0.167, 0.254, 0.096, 0.149]}]"
306,1264,8b257a10-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.31, 0.023, 0.686, 0.953]}]"
308,1273,883b1a9e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.406, 0.353, 0.146, 0.212]}, {'category': '1', 'conf': 0.996, 'bbox': [0.594, 0.377, 0.088, 0.205]}]"
311,1278,94cb6b24-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.004, 0.014, 0.986, 0.974]}, {'category': '1', 'conf': 0.958, 'bbox': [0.134, 0.802, 0.4, 0.181]}, {'category': '1', 'conf': 0.742, 'bbox': [0.003, 0.883, 0.174, 0.103]}, {'category': '1', 'conf': 0.692, 'bbox': [0.312, 0.533, 0.182, 0.27]}, {'category': '1', 'conf': 0.595, 'bbox': [0.0, 0.722, 0.078, 0.181]}, {'category': '1', 'conf': 0.472, 'bbox': [0.258, 0.218, 0.724, 0.729]}, {'category': '1', 'conf': 0.454, 'bbox': [0.003, 0.725, 0.152, 0.253]}, {'category': '1', 'conf': 0.394, 'bbox': [0.306, 0.542, 0.238, 0.354]}, {'category': '1', 'conf': 0.388, 'bbox': [0.025, 0.741, 0.486, 0.243]}, {'category': '1', 'conf': 0.23, 'bbox': [0.001, 0.802, 0.184, 0.185]}, {'category': '1', 'conf': 0.177, 'bbox': [0.002, 0.726, 0.099, 0.236]}, {'category': '1', 'conf': 0.168, 'bbox': [0.035, 0.563, 0.494, 0.386]}]"
313,1286,9421a5c6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.271, 0.116, 0.729, 0.87]}, {'category': '1', 'conf': 0.683, 'bbox': [0.01, 0.925, 0.177, 0.062]}, {'category': '1', 'conf': 0.272, 'bbox': [0.307, 0.466, 0.605, 0.511]}, {'category': '1', 'conf': 0.218, 'bbox': [0.06, 0.51, 0.591, 0.461]}]"
317,1305,93accdb4-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.002, 0.519, 0.399, 0.464]}, {'category': '1', 'conf': 0.251, 'bbox': [0.008, 0.857, 0.224, 0.128]}]"
318,1309,945eea08-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.003, 0.078, 0.492, 0.908]}]"
319,1315,932bad7e-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.003, 0.021, 0.305, 0.954]}, {'category': '1', 'conf': 0.268, 'bbox': [0.045, 0.254, 0.248, 0.674]}]"
328,1340,88f12c62-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.274, 0.352, 0.245, 0.267]}, {'category': '1', 'conf': 0.995, 'bbox': [0.76, 0.396, 0.126, 0.194]}]"
329,1341,90c1fe58-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.166, 0.775, 0.358, 0.21]}]"
334,1357,908e3500-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.021, 0.65, 0.12, 0.317]}, {'category': '1', 'conf': 0.999, 'bbox': [0.427, 0.577, 0.061, 0.192]}]"
335,1366,8e3a9fb4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.752, 0.318, 0.197, 0.305]}, {'category': '1', 'conf': 0.999, 'bbox': [0.0, 0.373, 0.166, 0.394]}]"
337,1379,8f00c900-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.003, 0.726, 0.162, 0.258]}, {'category': '1', 'conf': 0.984, 'bbox': [0.713, 0.855, 0.28, 0.13]}, {'category': '1', 'conf': 0.981, 'bbox': [0.264, 0.711, 0.134, 0.112]}, {'category': '1', 'conf': 0.978, 'bbox': [0.317, 0.855, 0.199, 0.131]}, {'category': '1', 'conf': 0.976, 'bbox': [0.537, 0.813, 0.108, 0.163]}, {'category': '1', 'conf': 0.974, 'bbox': [0.181, 0.778, 0.204, 0.205]}, {'category': '1', 'conf': 0.965, 'bbox': [0.612, 0.834, 0.132, 0.15]}, {'category': '1', 'conf': 0.926, 'bbox': [0.549, 0.927, 0.134, 0.057]}, {'category': '1', 'conf': 0.778, 'bbox': [0.738, 0.803, 0.104, 0.069]}]"
338,1381,98a46156-21bc-11ea-a13a-137349068a90.jpg,0.983,"[{'category': '1', 'conf': 0.983, 'bbox': [0, 0.109, 0.818, 0.87]}, {'category': '1', 'conf': 0.871, 'bbox': [0.66, 0.743, 0.181, 0.168]}, {'category': '1', 'conf': 0.25, 'bbox': [0.585, 0.742, 0.264, 0.213]}, {'category': '1', 'conf': 0.152, 'bbox': [0.724, 0.744, 0.115, 0.153]}, {'category': '1', 'conf': 0.115, 'bbox': [0.598, 0.833, 0.248, 0.152]}]"
340,1389,8d0ac1b4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.03, 0.474, 0.163, 0.232]}, {'category': '1', 'conf': 0.996, 'bbox': [0.871, 0.509, 0.129, 0.151]}, {'category': '1', 'conf': 0.602, 'bbox': [0.639, 0.494, 0.084, 0.095]}, {'category': '1', 'conf': 0.277, 'bbox': [0.316, 0.518, 0.054, 0.149]}, {'category': '1', 'conf': 0.264, 'bbox': [0.315, 0.425, 0.056, 0.238]}, {'category': '1', 'conf': 0.136, 'bbox': [0.61, 0.476, 0.156, 0.127]}]"
341,1390,87a69e28-21bc-11ea-a13a-137349068a90.jpg,0.994,"[{'category': '1', 'conf': 0.994, 'bbox': [0.15, 0.346, 0.043, 0.108]}]"
343,1396,8a4e4928-21bc-11ea-a13a-137349068a90.jpg,0.99,"[{'category': '1', 'conf': 0.99, 'bbox': [0.155, 0.738, 0.665, 0.243]}, {'category': '1', 'conf': 0.974, 'bbox': [0.004, 0.553, 0.189, 0.432]}, {'category': '1', 'conf': 0.411, 'bbox': [0.017, 0.877, 0.186, 0.106]}, {'category': '1', 'conf': 0.212, 'bbox': [0.112, 0.572, 0.694, 0.42]}]"
346,1408,93e05ddc-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.001, 0.499, 0.417, 0.483]}]"
348,1411,921f6e48-21bc-11ea-a13a-137349068a90.jpg,0.987,"[{'category': '1', 'conf': 0.987, 'bbox': [0.076, 0.699, 0.914, 0.284]}, {'category': '1', 'conf': 0.703, 'bbox': [0.005, 0.473, 0.976, 0.494]}, {'category': '1', 'conf': 0.484, 'bbox': [0.002, 0.915, 0.17, 0.073]}, {'category': '1', 'conf': 0.25, 'bbox': [0, 0.514, 0.152, 0.474]}]"
353,1433,942f8c9a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.365, 0.236, 0.246, 0.538]}, {'category': '1', 'conf': 0.907, 'bbox': [0.099, 0.365, 0.066, 0.2]}, {'category': '1', 'conf': 0.141, 'bbox': [0.477, 0.238, 0.045, 0.074]}]"
355,1446,8b961f72-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.258, 0.41, 0.07, 0.152]}, {'category': '1', 'conf': 0.997, 'bbox': [0.771, 0.616, 0.156, 0.299]}, {'category': '1', 'conf': 0.996, 'bbox': [0.458, 0.67, 0.119, 0.301]}, {'category': '1', 'conf': 0.973, 'bbox': [0.367, 0.39, 0.052, 0.128]}, {'category': '1', 'conf': 0.972, 'bbox': [0.645, 0.386, 0.034, 0.097]}, {'category': '1', 'conf': 0.966, 'bbox': [0.429, 0.4, 0.085, 0.112]}, {'category': '1', 'conf': 0.962, 'bbox': [0.612, 0.365, 0.024, 0.107]}, {'category': '1', 'conf': 0.948, 'bbox': [0.311, 0.302, 0.034, 0.043]}, {'category': '1', 'conf': 0.916, 'bbox': [0.965, 0.386, 0.018, 0.038]}, {'category': '1', 'conf': 0.893, 'bbox': [0.553, 0.437, 0.042, 0.122]}, {'category': '1', 'conf': 0.89, 'bbox': [0.95, 0.469, 0.017, 0.048]}, {'category': '1', 'conf': 0.844, 'bbox': [0.863, 0.415, 0.015, 0.061]}, {'category': '1', 'conf': 0.765, 'bbox': [0.614, 0.303, 0.015, 0.026]}, {'category': '1', 'conf': 0.612, 'bbox': [0.926, 0.374, 0.018, 0.022]}, {'category': '1', 'conf': 0.594, 'bbox': [0.37, 0.303, 0.038, 0.042]}, {'category': '1', 'conf': 0.528, 'bbox': [0.387, 0.272, 0.02, 0.03]}, {'category': '1', 'conf': 0.42, 'bbox': [0.852, 0.384, 0.015, 0.022]}, {'category': '1', 'conf': 0.225, 'bbox': [0.551, 0.327, 0.024, 0.026]}, {'category': '1', 'conf': 0.163, 'bbox': [0.807, 0.397, 0.023, 0.03]}, {'category': '1', 'conf': 0.111, 'bbox': [0.581, 0.306, 0.01, 0.02]}]"
356,1447,8c74d500-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.003, 0.016, 0.997, 0.975]}, {'category': '1', 'conf': 0.736, 'bbox': [0.022, 0.661, 0.442, 0.328]}, {'category': '1', 'conf': 0.281, 'bbox': [0.098, 0.472, 0.879, 0.492]}, {'category': '1', 'conf': 0.216, 'bbox': [0.009, 0.659, 0.775, 0.33]}, {'category': '1', 'conf': 0.176, 'bbox': [0.247, 0.678, 0.252, 0.306]}, {'category': '1', 'conf': 0.121, 'bbox': [0.087, 0.916, 0.208, 0.069]}]"
358,1451,8c8eb196-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.324, 0.108, 0.669, 0.876]}, {'category': '1', 'conf': 0.971, 'bbox': [0.002, 0.749, 0.198, 0.238]}, {'category': '1', 'conf': 0.818, 'bbox': [0.235, 0.473, 0.409, 0.511]}, {'category': '1', 'conf': 0.668, 'bbox': [0.027, 0.928, 0.177, 0.057]}, {'category': '1', 'conf': 0.175, 'bbox': [0.238, 0.307, 0.619, 0.661]}, {'category': '1', 'conf': 0.129, 'bbox': [0.0, 0.751, 0.088, 0.226]}]"
362,1468,87b48330-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.13, 0.429, 0.184, 0.13]}, {'category': '1', 'conf': 0.978, 'bbox': [0.905, 0.774, 0.095, 0.16]}, {'category': '1', 'conf': 0.937, 'bbox': [0.574, 0.437, 0.195, 0.163]}, {'category': '1', 'conf': 0.904, 'bbox': [0.822, 0.445, 0.14, 0.105]}, {'category': '1', 'conf': 0.362, 'bbox': [0.821, 0.45, 0.091, 0.093]}, {'category': '1', 'conf': 0.116, 'bbox': [0.715, 0.461, 0.055, 0.115]}]"
365,1472,8d48d990-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.002, 0.013, 0.994, 0.976]}, {'category': '1', 'conf': 0.896, 'bbox': [0.017, 0.653, 0.484, 0.337]}, {'category': '1', 'conf': 0.202, 'bbox': [0.093, 0.916, 0.208, 0.068]}, {'category': '1', 'conf': 0.154, 'bbox': [0.029, 0.513, 0.922, 0.458]}, {'category': '1', 'conf': 0.119, 'bbox': [0, 0.685, 0.335, 0.296]}, {'category': '1', 'conf': 0.118, 'bbox': [0.15, 0.299, 0.831, 0.661]}, {'category': '1', 'conf': 0.116, 'bbox': [0.209, 0.667, 0.294, 0.318]}]"
366,1475,9078bc5c-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.444, 0.793, 0.234, 0.188]}, {'category': '1', 'conf': 0.957, 'bbox': [0.588, 0.856, 0.159, 0.131]}, {'category': '1', 'conf': 0.946, 'bbox': [0.68, 0.775, 0.13, 0.204]}, {'category': '1', 'conf': 0.869, 'bbox': [0.798, 0.803, 0.118, 0.153]}, {'category': '1', 'conf': 0.533, 'bbox': [0.532, 0.745, 0.096, 0.057]}, {'category': '1', 'conf': 0.439, 'bbox': [0.949, 0.767, 0.051, 0.098]}, {'category': '1', 'conf': 0.318, 'bbox': [0.684, 0.718, 0.193, 0.156]}, {'category': '1', 'conf': 0.28, 'bbox': [0.767, 0.754, 0.1, 0.077]}, {'category': '1', 'conf': 0.249, 'bbox': [0.706, 0.749, 0.158, 0.079]}, {'category': '1', 'conf': 0.162, 'bbox': [0.953, 0.767, 0.046, 0.064]}, {'category': '1', 'conf': 0.16, 'bbox': [0.846, 0.798, 0.073, 0.101]}, {'category': '1', 'conf': 0.152, 'bbox': [0.683, 0.683, 0.094, 0.068]}, {'category': '1', 'conf': 0.126, 'bbox': [0.681, 0.702, 0.191, 0.12]}, {'category': '1', 'conf': 0.116, 'bbox': [0.843, 0.734, 0.039, 0.056]}, {'category': '1', 'conf': 0.109, 'bbox': [0.766, 0.758, 0.141, 0.206]}, {'category': '1', 'conf': 0.109, 'bbox': [0.684, 0.687, 0.051, 0.059]}, {'category': '1', 'conf': 0.105, 'bbox': [0.713, 0.759, 0.142, 0.21]}]"
367,1479,8e25515e-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.021, 0.885, 0.798]}, {'category': '1', 'conf': 0.15, 'bbox': [0.148, 0.2, 0.112, 0.273]}]"
372,1511,96922718-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.547, 0.022, 0.45, 0.848]}]"
373,1514,91cadf18-21bc-11ea-a13a-137349068a90.jpg,0.994,"[{'category': '1', 'conf': 0.994, 'bbox': [0.483, 0.45, 0.111, 0.15]}, {'category': '1', 'conf': 0.191, 'bbox': [0.479, 0.507, 0.037, 0.076]}]"
374,1518,92a67352-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.694, 0.421, 0.254, 0.291]}, {'category': '1', 'conf': 0.953, 'bbox': [0.561, 0.501, 0.08, 0.117]}, {'category': '1', 'conf': 0.889, 'bbox': [0.52, 0.54, 0.044, 0.058]}, {'category': '1', 'conf': 0.793, 'bbox': [0.63, 0.529, 0.053, 0.087]}, {'category': '1', 'conf': 0.386, 'bbox': [0.387, 0.488, 0.09, 0.114]}, {'category': '1', 'conf': 0.343, 'bbox': [0.484, 0.548, 0.036, 0.049]}, {'category': '1', 'conf': 0.339, 'bbox': [0.436, 0.495, 0.041, 0.095]}, {'category': '1', 'conf': 0.156, 'bbox': [0.208, 0.48, 0.263, 0.122]}, {'category': '1', 'conf': 0.111, 'bbox': [0.51, 0.54, 0.057, 0.081]}]"
