,file,max_detection_conf,detections
550,8d416de0-21bc-11ea-a13a-137349068a90.jpg,0.449,"[{'category': '1', 'conf': 0.449, 'bbox': [0.229, 0.59, 0.206, 0.337]}]"
559,8a71b2f0-21bc-11ea-a13a-137349068a90.jpg,0.159,"[{'category': '1', 'conf': 0.159, 'bbox': [0.443, 0.423, 0.062, 0.072]}]"
569,91fc6d8a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
574,88095338-21bc-11ea-a13a-137349068a90.jpg,0.984,"[{'category': '1', 'conf': 0.984, 'bbox': [0.675, 0.011, 0.324, 0.983]}, {'category': '1', 'conf': 0.71, 'bbox': [0.001, 0.367, 0.038, 0.396]}, {'category': '2', 'conf': 0.553, 'bbox': [0.68, 0, 0.319, 0.978]}, {'category': '2', 'conf': 0.307, 'bbox': [0.002, 0.353, 0.037, 0.402]}]"
577,8f0e5444-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
582,8b56be54-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.313, 0.821, 0.095, 0.15]}]"
588,94be6df2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.031, 0.015, 0.961, 0.962]}, {'category': '1', 'conf': 0.99, 'bbox': [0.005, 0.678, 0.254, 0.307]}, {'category': '1', 'conf': 0.305, 'bbox': [0.38, 0.54, 0.211, 0.436]}, {'category': '1', 'conf': 0.179, 'bbox': [0.294, 0.386, 0.693, 0.588]}, {'category': '1', 'conf': 0.121, 'bbox': [0.063, 0.907, 0.19, 0.079]}, {'category': '1', 'conf': 0.1, 'bbox': [0.006, 0.699, 0.151, 0.199]}]"
589,87568d52-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
590,8baa749a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.007, 0.013, 0.977, 0.978]}, {'category': '1', 'conf': 0.872, 'bbox': [0.839, 0.479, 0.157, 0.131]}, {'category': '1', 'conf': 0.724, 'bbox': [0.006, 0.556, 0.562, 0.438]}, {'category': '1', 'conf': 0.668, 'bbox': [0.001, 0.721, 0.493, 0.266]}, {'category': '1', 'conf': 0.571, 'bbox': [0.841, 0.478, 0.082, 0.124]}, {'category': '1', 'conf': 0.555, 'bbox': [0, 0.722, 0.165, 0.261]}, {'category': '1', 'conf': 0.474, 'bbox': [0.005, 0.73, 0.275, 0.251]}, {'category': '1', 'conf': 0.474, 'bbox': [0.136, 0.305, 0.864, 0.656]}, {'category': '1', 'conf': 0.22, 'bbox': [0.039, 0.905, 0.329, 0.08]}, {'category': '1', 'conf': 0.208, 'bbox': [0.853, 0.541, 0.143, 0.07]}, {'category': '1', 'conf': 0.153, 'bbox': [0.204, 0.526, 0.35, 0.47]}, {'category': '1', 'conf': 0.143, 'bbox': [0.001, 0.73, 0.11, 0.227]}]"
592,8f214bf8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.166, 0.02, 0.759, 0.964]}, {'category': '1', 'conf': 0.893, 'bbox': [0.002, 0.88, 0.161, 0.105]}, {'category': '1', 'conf': 0.865, 'bbox': [0.176, 0.822, 0.204, 0.159]}, {'category': '1', 'conf': 0.133, 'bbox': [0.049, 0.826, 0.341, 0.157]}]"
593,889747ba-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.607, 0.342, 0.346, 0.386]}, {'category': '1', 'conf': 0.997, 'bbox': [0.335, 0.334, 0.27, 0.309]}, {'category': '1', 'conf': 0.989, 'bbox': [0.279, 0.379, 0.158, 0.202]}, {'category': '1', 'conf': 0.938, 'bbox': [0.16, 0.374, 0.155, 0.175]}, {'category': '1', 'conf': 0.362, 'bbox': [0.412, 0.382, 0.195, 0.254]}, {'category': '1', 'conf': 0.262, 'bbox': [0.334, 0.339, 0.175, 0.254]}, {'category': '1', 'conf': 0.184, 'bbox': [0.404, 0.333, 0.056, 0.077]}, {'category': '1', 'conf': 0.147, 'bbox': [0.318, 0.347, 0.144, 0.22]}, {'category': '1', 'conf': 0.144, 'bbox': [0.401, 0.344, 0.166, 0.257]}]"
594,98c84382-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
601,8eede47a-21bc-11ea-a13a-137349068a90.jpg,0.993,"[{'category': '1', 'conf': 0.993, 'bbox': [0.039, 0.686, 0.961, 0.3]}, {'category': '1', 'conf': 0.974, 'bbox': [0.001, 0.517, 0.094, 0.215]}, {'category': '1', 'conf': 0.354, 'bbox': [0, 0.467, 1.0, 0.504]}, {'category': '1', 'conf': 0.266, 'bbox': [0.006, 0.912, 0.176, 0.073]}]"
602,868d892a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.001, 0.263, 0.308, 0.437]}]"
607,988f0df6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.444, 0.226, 0.549, 0.747]}, {'category': '1', 'conf': 0.135, 'bbox': [0.108, 0.508, 0.107, 0.049]}]"
608,951aebe0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
613,876ce6a6-21bc-11ea-a13a-137349068a90.jpg,0.148,"[{'category': '1', 'conf': 0.148, 'bbox': [0.592, 0.382, 0.081, 0.113]}, {'category': '1', 'conf': 0.119, 'bbox': [0.559, 0.414, 0.031, 0.024]}]"
614,8e8dc4f0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
619,95fea51a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
625,86d74d6c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.211, 0.007, 0.668, 0.993]}]"
627,931e8ad6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.151, 0.763, 0.348, 0.222]}]"
628,9463f4f8-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0.267, 0.02, 0.733, 0.969]}, {'category': '1', 'conf': 0.994, 'bbox': [0.448, 0.525, 0.541, 0.457]}, {'category': '1', 'conf': 0.994, 'bbox': [0.001, 0.646, 0.143, 0.344]}, {'category': '1', 'conf': 0.949, 'bbox': [0.137, 0.876, 0.277, 0.105]}, {'category': '1', 'conf': 0.316, 'bbox': [0.021, 0.848, 0.108, 0.135]}, {'category': '1', 'conf': 0.114, 'bbox': [0.004, 0.784, 0.114, 0.194]}]"
637,87828e34-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.254, 0.03, 0.728, 0.897]}]"
638,91a96176-21bc-11ea-a13a-137349068a90.jpg,0.211,"[{'category': '1', 'conf': 0.211, 'bbox': [0.582, 0.573, 0.037, 0.063]}, {'category': '1', 'conf': 0.203, 'bbox': [0.607, 0.469, 0.103, 0.063]}, {'category': '1', 'conf': 0.151, 'bbox': [0.581, 0.57, 0.05, 0.083]}, {'category': '1', 'conf': 0.132, 'bbox': [0.583, 0.581, 0.028, 0.05]}]"
644,92b285f2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.206, 0.38, 0.211, 0.414]}, {'category': '1', 'conf': 0.999, 'bbox': [0.405, 0.447, 0.102, 0.336]}, {'category': '1', 'conf': 0.998, 'bbox': [0.862, 0.41, 0.046, 0.15]}, {'category': '1', 'conf': 0.993, 'bbox': [0.898, 0.411, 0.029, 0.14]}]"
653,8958f8c4-21bc-11ea-a13a-137349068a90.jpg,0.778,"[{'category': '1', 'conf': 0.778, 'bbox': [0.326, 0.552, 0.038, 0.072]}]"
654,8ea7e5f6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
656,9404e152-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
664,8b970270-21bc-11ea-a13a-137349068a90.jpg,0.164,"[{'category': '1', 'conf': 0.164, 'bbox': [0.649, 0.487, 0.04, 0.033]}]"
668,871257c2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
670,8f61ec30-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
673,8681515a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
677,872926aa-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
698,8b07cace-21bc-11ea-a13a-137349068a90.jpg,0.535,"[{'category': '1', 'conf': 0.535, 'bbox': [0.971, 0.508, 0.027, 0.047]}]"
699,8b323534-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.002, 0.584, 0.205, 0.328]}, {'category': '1', 'conf': 0.232, 'bbox': [0.374, 0.579, 0.043, 0.03]}]"
700,86c280d0-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.0, 0.186, 0.164, 0.631]}, {'category': '1', 'conf': 0.995, 'bbox': [0.62, 0.1, 0.379, 0.868]}, {'category': '1', 'conf': 0.993, 'bbox': [0.371, 0.224, 0.053, 0.164]}, {'category': '1', 'conf': 0.976, 'bbox': [0.601, 0.272, 0.053, 0.193]}, {'category': '1', 'conf': 0.959, 'bbox': [0.528, 0.252, 0.046, 0.189]}, {'category': '1', 'conf': 0.935, 'bbox': [0.42, 0.266, 0.026, 0.09]}, {'category': '1', 'conf': 0.88, 'bbox': [0.224, 0.216, 0.032, 0.089]}, {'category': '1', 'conf': 0.878, 'bbox': [0.551, 0.272, 0.056, 0.159]}, {'category': '1', 'conf': 0.62, 'bbox': [0.535, 0.256, 0.065, 0.185]}, {'category': '1', 'conf': 0.249, 'bbox': [0.054, 0.179, 0.101, 0.174]}, {'category': '1', 'conf': 0.212, 'bbox': [0.203, 0.207, 0.052, 0.101]}, {'category': '1', 'conf': 0.191, 'bbox': [0.187, 0.192, 0.036, 0.039]}, {'category': '1', 'conf': 0.185, 'bbox': [0.45, 0.242, 0.017, 0.03]}, {'category': '1', 'conf': 0.158, 'bbox': [0.05, 0.193, 0.108, 0.466]}, {'category': '1', 'conf': 0.15, 'bbox': [0.383, 0.231, 0.048, 0.136]}, {'category': '1', 'conf': 0.12, 'bbox': [0.596, 0.269, 0.087, 0.196]}, {'category': '1', 'conf': 0.112, 'bbox': [0.397, 0.254, 0.05, 0.103]}, {'category': '1', 'conf': 0.101, 'bbox': [0.448, 0.239, 0.02, 0.044]}]"
711,909c4758-21bc-11ea-a13a-137349068a90.jpg,0.98,"[{'category': '1', 'conf': 0.98, 'bbox': [0.002, 0.902, 0.106, 0.085]}]"
716,96726b8a-21bc-11ea-a13a-137349068a90.jpg,0.992,"[{'category': '1', 'conf': 0.992, 'bbox': [0.0, 0.008, 0.33, 0.984]}]"
718,8be95192-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
720,8e05b114-21bc-11ea-a13a-137349068a90.jpg,0.986,"[{'category': '1', 'conf': 0.986, 'bbox': [0.015, 0.004, 0.907, 0.989]}]"
728,89efee14-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
736,976e06de-21bc-11ea-a13a-137349068a90.jpg,0.988,"[{'category': '1', 'conf': 0.988, 'bbox': [0.133, 0.515, 0.304, 0.452]}, {'category': '1', 'conf': 0.964, 'bbox': [0.002, 0.504, 0.345, 0.421]}, {'category': '1', 'conf': 0.921, 'bbox': [0.358, 0.498, 0.137, 0.177]}, {'category': '1', 'conf': 0.412, 'bbox': [0.399, 0.499, 0.096, 0.15]}, {'category': '1', 'conf': 0.313, 'bbox': [0.811, 0.021, 0.187, 0.937]}, {'category': '1', 'conf': 0.212, 'bbox': [0.354, 0.501, 0.121, 0.122]}, {'category': '1', 'conf': 0.148, 'bbox': [0.009, 0.5, 0.202, 0.428]}, {'category': '1', 'conf': 0.137, 'bbox': [0.352, 0.509, 0.073, 0.091]}, {'category': '1', 'conf': 0.108, 'bbox': [0.434, 0.502, 0.063, 0.126]}]"
742,9304ecc0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
743,87548ab6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
745,92de0330-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.068, 0.794, 0.174, 0.175]}, {'category': '1', 'conf': 0.991, 'bbox': [0.427, 0.852, 0.08, 0.118]}, {'category': '1', 'conf': 0.162, 'bbox': [0.294, 0.856, 0.219, 0.113]}, {'category': '1', 'conf': 0.126, 'bbox': [0.204, 0.847, 0.366, 0.118]}]"
746,9587a226-21bc-11ea-a13a-137349068a90.jpg,0.987,"[{'category': '1', 'conf': 0.987, 'bbox': [0.129, 0.678, 0.126, 0.07]}]"
750,8e52198c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
752,86cc1078-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
760,897365ba-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.102, 0.782, 0.585, 0.199]}, {'category': '1', 'conf': 0.987, 'bbox': [0.443, 0.754, 0.253, 0.204]}, {'category': '1', 'conf': 0.247, 'bbox': [0.103, 0.872, 0.553, 0.112]}]"
762,92430d6c-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.002, 0.351, 0.562, 0.622]}, {'category': '1', 'conf': -0.939, 'bbox': [0.744, 0.846, 0.253, 0.133]}, {'category': '1', 'conf': 0.32, 'bbox': [0.925, 0.333, 0.073, 0.147]}]"
764,97cafd94-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.407, 0.037, 0.501, 0.948]}]"
768,8e4e223c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
772,8dc4fbd8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
782,9652c398-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
785,8d4270f0-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.084, 0.685, 0.452, 0.3]}, {'category': '1', 'conf': -0.972, 'bbox': [0.751, 0.852, 0.246, 0.127]}, {'category': '1', 'conf': 0.193, 'bbox': [0.931, 0.33, 0.069, 0.142]}]"
787,86edd8e8-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0, 0, 0.403, 0.98]}]"
791,9787ceac-21bc-11ea-a13a-137349068a90.jpg,0.175,"[{'category': '1', 'conf': 0.175, 'bbox': [0.002, 0.575, 0.038, 0.109]}, {'category': '1', 'conf': 0.144, 'bbox': [0.011, 0.574, 0.021, 0.112]}]"
793,92f1cde8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.24, 0.767, 0.17, 0.204]}, {'category': '1', 'conf': 0.998, 'bbox': [0.068, 0.796, 0.17, 0.173]}]"
797,8a148f26-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.224, 0.806, 0.257, 0.178]}]"
803,8c82a1b2-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.892, 0.311, 0.108, 0.434]}]"
804,8e2fa6fe-21bc-11ea-a13a-137349068a90.jpg,0.989,"[{'category': '1', 'conf': 0.989, 'bbox': [0.0, 0.528, 0.226, 0.452]}, {'category': '1', 'conf': 0.963, 'bbox': [0.052, 0.573, 0.945, 0.407]}]"
810,8c5e9fa6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
813,9900117c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
820,938b5530-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.656, 0.465, 0.343, 0.508]}]"
823,97d8183a-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
824,88bf8478-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
830,8aadff44-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
831,8e1fb794-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
835,979d0bc8-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
837,95b1f954-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
841,8a70b7e2-21bc-11ea-a13a-137349068a90.jpg,0.148,"[{'category': '1', 'conf': 0.148, 'bbox': [0.332, 0.452, 0.032, 0.078]}]"
848,89f90b02-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
850,8da2ac68-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.324, 0.36, 0.099, 0.243]}]"
872,904c4cb2-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
875,8c32072a-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.318, 0.782, 0.166, 0.199]}, {'category': '1', 'conf': 0.994, 'bbox': [0.003, 0.844, 0.267, 0.138]}]"
876,873b12fc-21bc-11ea-a13a-137349068a90.jpg,0.236,"[{'category': '1', 'conf': 0.236, 'bbox': [0.59, 0.399, 0.081, 0.11]}]"
879,95580caa-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
880,89fd5f86-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
888,94ab3bba-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.354, 0.605, 0.298, 0.367]}]"
889,970dd764-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
893,931841d0-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.068, 0.718, 0.904, 0.266]}, {'category': '1', 'conf': 0.779, 'bbox': [0.004, 0.921, 0.162, 0.066]}, {'category': '1', 'conf': 0.15, 'bbox': [0, 0.715, 0.153, 0.272]}]"
899,8fe0111e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
901,9840be30-21bc-11ea-a13a-137349068a90.jpg,0.879,"[{'category': '1', 'conf': 0.879, 'bbox': [0.023, 0.666, 0.636, 0.319]}, {'category': '1', 'conf': 0.659, 'bbox': [0, 0.726, 0.283, 0.259]}, {'category': '1', 'conf': 0.607, 'bbox': [0.016, 0.721, 0.429, 0.265]}, {'category': '1', 'conf': 0.569, 'bbox': [0.426, 0.642, 0.234, 0.342]}, {'category': '1', 'conf': 0.134, 'bbox': [0.42, 0.9, 0.195, 0.084]}]"
902,8f0648da-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
906,895ce768-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
910,8be7fc70-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
913,86f0963c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
927,9027c298-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
937,888c4748-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.506, 0.665, 0.118, 0.242]}, {'category': '1', 'conf': 0.999, 'bbox': [0.0, 0.526, 0.129, 0.433]}, {'category': '1', 'conf': 0.799, 'bbox': [0.794, 0.638, 0.023, 0.083]}, {'category': '2', 'conf': 0.33, 'bbox': [0.794, 0.641, 0.022, 0.081]}]"
938,8aa706e4-21bc-11ea-a13a-137349068a90.jpg,0.31,"[{'category': '1', 'conf': 0.31, 'bbox': [0.952, 0.55, 0.046, 0.064]}]"
939,897551f4-21bc-11ea-a13a-137349068a90.jpg,0.994,"[{'category': '1', 'conf': 0.994, 'bbox': [0, 0, 0.385, 0.988]}]"
940,8ba10392-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.002, 0.017, 0.107, 0.956]}]"
941,86dce45c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
944,8d26e97a-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.101, 0.015, 0.896, 0.958]}, {'category': '1', 'conf': 0.747, 'bbox': [0.001, 0.721, 0.112, 0.264]}, {'category': '1', 'conf': 0.504, 'bbox': [0.032, 0.415, 0.907, 0.564]}, {'category': '1', 'conf': 0.381, 'bbox': [0.015, 0.704, 0.567, 0.286]}, {'category': '1', 'conf': 0.199, 'bbox': [0.354, 0.495, 0.142, 0.276]}, {'category': '1', 'conf': 0.161, 'bbox': [0.018, 0.065, 0.698, 0.89]}, {'category': '1', 'conf': 0.154, 'bbox': [0.151, 0.436, 0.344, 0.349]}, {'category': '1', 'conf': 0.153, 'bbox': [0.04, 0.486, 0.558, 0.473]}, {'category': '1', 'conf': 0.144, 'bbox': [0, 0.72, 0.204, 0.27]}]"
949,920e7bc4-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
951,8a69219e-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
955,8d7d9982-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
962,8afeebc0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
964,9533b580-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.062, 0.721, 0.925, 0.263]}, {'category': '1', 'conf': 0.725, 'bbox': [0.006, 0.922, 0.174, 0.065]}, {'category': '1', 'conf': 0.145, 'bbox': [0.147, 0.6, 0.048, 0.039]}]"
969,93a78642-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
970,8c722a44-21bc-11ea-a13a-137349068a90.jpg,0.169,"[{'category': '1', 'conf': 0.169, 'bbox': [0.226, 0.371, 0.029, 0.025]}]"
971,927cd07e-21bc-11ea-a13a-137349068a90.jpg,0.177,"[{'category': '1', 'conf': 0.177, 'bbox': [0.39, 0.576, 0.045, 0.027]}]"
977,96b2770c-21bc-11ea-a13a-137349068a90.jpg,0.998,"[{'category': '1', 'conf': 0.998, 'bbox': [0.2, 0.618, 0.342, 0.366]}, {'category': '1', 'conf': 0.567, 'bbox': [0.195, 0.701, 0.088, 0.182]}, {'category': '1', 'conf': 0.28, 'bbox': [0.2, 0.725, 0.063, 0.139]}]"
979,89993b00-21bc-11ea-a13a-137349068a90.jpg,0.526,"[{'category': '1', 'conf': 0.526, 'bbox': [0.374, 0.577, 0.045, 0.028]}]"
982,8cd38280-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
984,952c36c0-21bc-11ea-a13a-137349068a90.jpg,0.995,"[{'category': '1', 'conf': 0.995, 'bbox': [0.412, 0.02, 0.58, 0.964]}, {'category': '1', 'conf': 0.943, 'bbox': [0.806, 0.82, 0.193, 0.162]}]"
988,8864b2c8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.406, 0.45, 0.523, 0.533]}]"
991,88644c2a-21bc-11ea-a13a-137349068a90.jpg,0.191,"[{'category': '1', 'conf': 0.191, 'bbox': [0.014, 0.822, 0.05, 0.024]}]"
1000,8da042d4-21bc-11ea-a13a-137349068a90.jpg,0.996,"[{'category': '1', 'conf': 0.996, 'bbox': [0, 0.822, 0.178, 0.148]}]"
1009,9173dee8-21bc-11ea-a13a-137349068a90.jpg,0.622,"[{'category': '1', 'conf': 0.622, 'bbox': [0.218, 0.831, 0.066, 0.064]}]"
1021,8f5c27c8-21bc-11ea-a13a-137349068a90.jpg,0.379,"[{'category': '1', 'conf': 0.379, 'bbox': [0.867, 0.746, 0.133, 0.122]}]"
1022,9805195c-21bc-11ea-a13a-137349068a90.jpg,0.262,"[{'category': '1', 'conf': 0.262, 'bbox': [0.582, 0.403, 0.08, 0.092]}]"
1024,8f1b7a84-21bc-11ea-a13a-137349068a90.jpg,0.538,"[{'category': '1', 'conf': 0.538, 'bbox': [0.482, 0.12, 0.033, 0.039]}, {'category': '1', 'conf': 0.284, 'bbox': [0.593, 0.382, 0.06, 0.109]}, {'category': '1', 'conf': 0.182, 'bbox': [0.557, 0.415, 0.03, 0.021]}, {'category': '1', 'conf': 0.106, 'bbox': [0.605, 0.392, 0.05, 0.122]}]"
1031,91196aee-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.458, 0.666, 0.124, 0.166]}]"
1035,9862e91a-21bc-11ea-a13a-137349068a90.jpg,0.682,"[{'category': '1', 'conf': 0.682, 'bbox': [0.889, 0.747, 0.11, 0.071]}]"
1036,899a2858-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
1037,87604a90-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
1040,91fcefbc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
1041,86baa20c-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
1042,8814bfac-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
1043,96147ce6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.337, 0.026, 0.37, 0.803]}]"
1045,93044ee6-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
1049,94057ce8-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.279, 0.028, 0.672, 0.543]}]"
1050,89063076-21bc-11ea-a13a-137349068a90.jpg,0.103,"[{'category': '1', 'conf': 0.103, 'bbox': [0.001, 0.543, 0.011, 0.046]}]"
1063,9471ca42-21bc-11ea-a13a-137349068a90.jpg,0.122,"[{'category': '1', 'conf': 0.122, 'bbox': [0.424, 0.437, 0.082, 0.061]}]"
1066,9693ae58-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.189, 0.027, 0.434, 0.878]}]"
1067,86b2ac46-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
1068,9278ca60-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
1069,965344ee-21bc-11ea-a13a-137349068a90.jpg,0.997,"[{'category': '1', 'conf': 0.997, 'bbox': [0.001, 0.823, 0.199, 0.147]}]"
1070,899bb362-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.346, 0.584, 0.335, 0.386]}]"
1076,9710fc00-21bc-11ea-a13a-137349068a90.jpg,0.616,"[{'category': '1', 'conf': 0.616, 'bbox': [0.594, 0.382, 0.055, 0.102]}]"
1078,88005940-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
1080,8b01b634-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
1084,886774e0-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
1085,8c83e7ac-21bc-11ea-a13a-137349068a90.jpg,0.994,"[{'category': '1', 'conf': 0.994, 'bbox': [0.291, 0.872, 0.25, 0.11]}]"
1087,98bcd2cc-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
1089,95498130-21bc-11ea-a13a-137349068a90.jpg,0.167,"[{'category': '1', 'conf': 0.167, 'bbox': [0.0, 0.521, 0.03, 0.07]}]"
1092,959113a6-21bc-11ea-a13a-137349068a90.jpg,0.38,"[{'category': '1', 'conf': 0.38, 'bbox': [0.773, 0.021, 0.223, 0.979]}]"
1098,9048328a-21bc-11ea-a13a-137349068a90.jpg,0.978,"[{'category': '1', 'conf': 0.978, 'bbox': [0.003, 0.898, 0.119, 0.088]}]"
1105,8a79e434-21bc-11ea-a13a-137349068a90.jpg,0.0,[]
1106,896dabb6-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0, 0.02, 0.72, 0.961]}]"
1110,94bdd7d4-21bc-11ea-a13a-137349068a90.jpg,0.999,"[{'category': '1', 'conf': 0.999, 'bbox': [0.462, 0.366, 0.416, 0.506]}]"
